            Interval               Theta              Radial            Vertical
                   0                   0                   0            -1.77848
                   0                   0                   0            -1.77848
                   1           0.0317333           0.0317279            -1.77899
                   2           0.0634665           0.0634239            -1.78049
                   3           0.0951998            0.095056            -1.78301
                   4            0.126933            0.126592            -1.78653
                   5            0.158666            0.158001            -1.79104
                   6              0.1904            0.189251            -1.79655
                   7            0.222133            0.220311            -1.80305
                   8            0.253866            0.251148            -1.81053
                   9            0.285599            0.281733            -1.81899
                  10            0.317333            0.312033            -1.82841
                  11            0.349066             0.34202            -1.83879
                  12            0.380799            0.371662            -1.85011
                  13            0.412532            0.400931            -1.86237
                  14            0.444266            0.429795            -1.87556
                  15            0.475999            0.458227            -1.88965
                  16            0.507732            0.486197            -1.90463
                  17            0.539465            0.513677             -1.9205
                  18            0.571199            0.540641            -1.93723
                  19            0.602932             0.56706            -1.95481
                  20            0.634665            0.592908            -1.97321
                  21            0.666398            0.618159            -1.99243
                  22            0.698132            0.642788            -2.01244
                  23            0.729865            0.666769            -2.03322
                  24            0.761598            0.690079            -2.05475
                  25            0.793331            0.712694            -2.07701
                  26            0.825065            0.734592            -2.09997
                  27            0.856798             0.75575            -2.12362
                  28            0.888531            0.776146            -2.14793
                  29            0.920265            0.795762            -2.17287
                  30            0.951998            0.814576            -2.19842
                  31            0.983731             0.83257            -2.22456
                  32             1.01546            0.849725            -2.25126
                  33              1.0472            0.866025            -2.27848
                  34             1.07893            0.881453            -2.30621
                  35             1.11066            0.895994            -2.33442
                  36              1.1424            0.909632            -2.36307
                  37             1.17413            0.922354            -2.39214
                  38             1.20586            0.934148             -2.4216
                  39              1.2376            0.945001            -2.45141
                  40             1.26933            0.954902            -2.48156
                  41             1.30106            0.963842            -2.51201
                  42              1.3328            0.971812            -2.54272
                  43             1.36453            0.978802            -2.57367
                  44             1.39626            0.984808            -2.60483
                  45               1.428            0.989821            -2.63617
                  46             1.45973            0.993838            -2.66764
                  47             1.49146            0.996855            -2.69923
                  48              1.5232            0.998867             -2.7309
                  49             1.55493            0.999874            -2.76262
                  50             1.58666            0.999874            -2.79435
                  51              1.6184            0.998867            -2.82606
                  52             1.65013            0.996855            -2.85773
                  53             1.68186            0.993838            -2.88932
                  54              1.7136            0.989821             -2.9208
                  55             1.74533            0.984808            -2.95213
                  56             1.77706            0.978802            -2.98329
                  57              1.8088            0.971812            -3.01424
                  58             1.84053            0.963842            -3.04496
                  59             1.87226            0.954902             -3.0754
                  60               1.904            0.945001            -3.10555
                  61             1.93573            0.934148            -3.13537
                  62             1.96746            0.922354            -3.16483
                  63              1.9992            0.909632             -3.1939
                  64             2.03093            0.895994            -3.22255
                  65             2.06266            0.881453            -3.25075
                  66              2.0944            0.866025            -3.27848
                  67             2.12613            0.849725            -3.30571
                  68             2.15786             0.83257             -3.3324
                  69             2.18959            0.814576            -3.35854
                  70             2.22133            0.795762            -3.38409
                  71             2.25306            0.776146            -3.40903
                  72             2.28479             0.75575            -3.43334
                  73             2.31653            0.734592            -3.45699
                  74             2.34826            0.712694            -3.47996
                  75             2.37999            0.690079            -3.50222
                  76             2.41173            0.666769            -3.52375
                  77             2.44346            0.642788            -3.54453
                  78             2.47519            0.618159            -3.56453
                  79             2.50693            0.592908            -3.58375
                  80             2.53866             0.56706            -3.60216
                  81             2.57039            0.540641            -3.61974
                  82             2.60213            0.513677            -3.63647
                  83             2.63386            0.486197            -3.65233
                  84             2.66559            0.458227            -3.66732
                  85             2.69733            0.429795            -3.68141
                  86             2.72906            0.400931            -3.69459
                  87             2.76079            0.371662            -3.70685
                  88             2.79253             0.34202            -3.71817
                  89             2.82426            0.312033            -3.72855
                  90             2.85599            0.281733            -3.73797
                  91             2.88773            0.251148            -3.74643
                  92             2.91946            0.220311            -3.75391
                  93             2.95119            0.189251            -3.76041
                  94             2.98293            0.158001            -3.76592
                  95             3.01466            0.126592            -3.77044
                  96             3.04639            0.095056            -3.77395
                  97             3.07813           0.0634239            -3.77647
                  98             3.10986           0.0317279            -3.77798
                  99             3.14159                   0            -3.77848
