            Interval               Theta              Radial            Vertical
                   0                   0                   0            -3.96014
                   0                   0                   0            -3.96014
                   1           0.0317333           0.0317279            -3.96065
                   2           0.0634665           0.0634239            -3.96216
                   3           0.0951998            0.095056            -3.96467
                   4            0.126933            0.126592            -3.96819
                   5            0.158666            0.158001             -3.9727
                   6              0.1904            0.189251            -3.97821
                   7            0.222133            0.220311            -3.98471
                   8            0.253866            0.251148            -3.99219
                   9            0.285599            0.281733            -4.00065
                  10            0.317333            0.312033            -4.01007
                  11            0.349066             0.34202            -4.02045
                  12            0.380799            0.371662            -4.03177
                  13            0.412532            0.400931            -4.04403
                  14            0.444266            0.429795            -4.05722
                  15            0.475999            0.458227            -4.07131
                  16            0.507732            0.486197            -4.08629
                  17            0.539465            0.513677            -4.10216
                  18            0.571199            0.540641            -4.11889
                  19            0.602932             0.56706            -4.13647
                  20            0.634665            0.592908            -4.15487
                  21            0.666398            0.618159            -4.17409
                  22            0.698132            0.642788             -4.1941
                  23            0.729865            0.666769            -4.21488
                  24            0.761598            0.690079            -4.23641
                  25            0.793331            0.712694            -4.25867
                  26            0.825065            0.734592            -4.28163
                  27            0.856798             0.75575            -4.30528
                  28            0.888531            0.776146            -4.32959
                  29            0.920265            0.795762            -4.35453
                  30            0.951998            0.814576            -4.38009
                  31            0.983731             0.83257            -4.40622
                  32             1.01546            0.849725            -4.43292
                  33              1.0472            0.866025            -4.46014
                  34             1.07893            0.881453            -4.48787
                  35             1.11066            0.895994            -4.51608
                  36              1.1424            0.909632            -4.54473
                  37             1.17413            0.922354             -4.5738
                  38             1.20586            0.934148            -4.60326
                  39              1.2376            0.945001            -4.63307
                  40             1.26933            0.954902            -4.66322
                  41             1.30106            0.963842            -4.69367
                  42              1.3328            0.971812            -4.72438
                  43             1.36453            0.978802            -4.75534
                  44             1.39626            0.984808            -4.78649
                  45               1.428            0.989821            -4.81783
                  46             1.45973            0.993838             -4.8493
                  47             1.49146            0.996855            -4.88089
                  48              1.5232            0.998867            -4.91256
                  49             1.55493            0.999874            -4.94428
                  50             1.58666            0.999874            -4.97601
                  51              1.6184            0.998867            -5.00772
                  52             1.65013            0.996855            -5.03939
                  53             1.68186            0.993838            -5.07098
                  54              1.7136            0.989821            -5.10246
                  55             1.74533            0.984808            -5.13379
                  56             1.77706            0.978802            -5.16495
                  57              1.8088            0.971812             -5.1959
                  58             1.84053            0.963842            -5.22662
                  59             1.87226            0.954902            -5.25706
                  60               1.904            0.945001            -5.28721
                  61             1.93573            0.934148            -5.31703
                  62             1.96746            0.922354            -5.34649
                  63              1.9992            0.909632            -5.37556
                  64             2.03093            0.895994            -5.40421
                  65             2.06266            0.881453            -5.43241
                  66              2.0944            0.866025            -5.46014
                  67             2.12613            0.849725            -5.48737
                  68             2.15786             0.83257            -5.51406
                  69             2.18959            0.814576             -5.5402
                  70             2.22133            0.795762            -5.56575
                  71             2.25306            0.776146             -5.5907
                  72             2.28479             0.75575              -5.615
                  73             2.31653            0.734592            -5.63865
                  74             2.34826            0.712694            -5.66162
                  75             2.37999            0.690079            -5.68388
                  76             2.41173            0.666769            -5.70541
                  77             2.44346            0.642788            -5.72619
                  78             2.47519            0.618159             -5.7462
                  79             2.50693            0.592908            -5.76541
                  80             2.53866             0.56706            -5.78382
                  81             2.57039            0.540641             -5.8014
                  82             2.60213            0.513677            -5.81813
                  83             2.63386            0.486197            -5.83399
                  84             2.66559            0.458227            -5.84898
                  85             2.69733            0.429795            -5.86307
                  86             2.72906            0.400931            -5.87625
                  87             2.76079            0.371662            -5.88851
                  88             2.79253             0.34202            -5.89984
                  89             2.82426            0.312033            -5.91021
                  90             2.85599            0.281733            -5.91964
                  91             2.88773            0.251148            -5.92809
                  92             2.91946            0.220311            -5.93557
                  93             2.95119            0.189251            -5.94207
                  94             2.98293            0.158001            -5.94758
                  95             3.01466            0.126592             -5.9521
                  96             3.04639            0.095056            -5.95561
                  97             3.07813           0.0634239            -5.95813
                  98             3.10986           0.0317279            -5.95964
                  99             3.14159                   0            -5.96014
