            Interval               Theta              Radial            Vertical
                   0                   0                   0            -1.37639
                   0                   0                   0            -1.37639
                   1           0.0317333           0.0317279             -1.3769
                   2           0.0634665           0.0634239            -1.37841
                   3           0.0951998            0.095056            -1.38092
                   4            0.126933            0.126592            -1.38444
                   5            0.158666            0.158001            -1.38895
                   6              0.1904            0.189251            -1.39446
                   7            0.222133            0.220311            -1.40096
                   8            0.253866            0.251148            -1.40844
                   9            0.285599            0.281733             -1.4169
                  10            0.317333            0.312033            -1.42632
                  11            0.349066             0.34202             -1.4367
                  12            0.380799            0.371662            -1.44803
                  13            0.412532            0.400931            -1.46028
                  14            0.444266            0.429795            -1.47347
                  15            0.475999            0.458227            -1.48756
                  16            0.507732            0.486197            -1.50254
                  17            0.539465            0.513677            -1.51841
                  18            0.571199            0.540641            -1.53514
                  19            0.602932             0.56706            -1.55272
                  20            0.634665            0.592908            -1.57112
                  21            0.666398            0.618159            -1.59034
                  22            0.698132            0.642788            -1.61035
                  23            0.729865            0.666769            -1.63113
                  24            0.761598            0.690079            -1.65266
                  25            0.793331            0.712694            -1.67492
                  26            0.825065            0.734592            -1.69788
                  27            0.856798             0.75575            -1.72153
                  28            0.888531            0.776146            -1.74584
                  29            0.920265            0.795762            -1.77078
                  30            0.951998            0.814576            -1.79634
                  31            0.983731             0.83257            -1.82247
                  32             1.01546            0.849725            -1.84917
                  33              1.0472            0.866025            -1.87639
                  34             1.07893            0.881453            -1.90412
                  35             1.11066            0.895994            -1.93233
                  36              1.1424            0.909632            -1.96098
                  37             1.17413            0.922354            -1.99005
                  38             1.20586            0.934148            -2.01951
                  39              1.2376            0.945001            -2.04933
                  40             1.26933            0.954902            -2.07947
                  41             1.30106            0.963842            -2.10992
                  42              1.3328            0.971812            -2.14063
                  43             1.36453            0.978802            -2.17159
                  44             1.39626            0.984808            -2.20274
                  45               1.428            0.989821            -2.23408
                  46             1.45973            0.993838            -2.26555
                  47             1.49146            0.996855            -2.29714
                  48              1.5232            0.998867            -2.32881
                  49             1.55493            0.999874            -2.36053
                  50             1.58666            0.999874            -2.39226
                  51              1.6184            0.998867            -2.42398
                  52             1.65013            0.996855            -2.45564
                  53             1.68186            0.993838            -2.48723
                  54              1.7136            0.989821            -2.51871
                  55             1.74533            0.984808            -2.55004
                  56             1.77706            0.978802             -2.5812
                  57              1.8088            0.971812            -2.61215
                  58             1.84053            0.963842            -2.64287
                  59             1.87226            0.954902            -2.67331
                  60               1.904            0.945001            -2.70346
                  61             1.93573            0.934148            -2.73328
                  62             1.96746            0.922354            -2.76274
                  63              1.9992            0.909632            -2.79181
                  64             2.03093            0.895994            -2.82046
                  65             2.06266            0.881453            -2.84866
                  66              2.0944            0.866025            -2.87639
                  67             2.12613            0.849725            -2.90362
                  68             2.15786             0.83257            -2.93031
                  69             2.18959            0.814576            -2.95645
                  70             2.22133            0.795762              -2.982
                  71             2.25306            0.776146            -3.00695
                  72             2.28479             0.75575            -3.03125
                  73             2.31653            0.734592             -3.0549
                  74             2.34826            0.712694            -3.07787
                  75             2.37999            0.690079            -3.10013
                  76             2.41173            0.666769            -3.12166
                  77             2.44346            0.642788            -3.14244
                  78             2.47519            0.618159            -3.16245
                  79             2.50693            0.592908            -3.18166
                  80             2.53866             0.56706            -3.20007
                  81             2.57039            0.540641            -3.21765
                  82             2.60213            0.513677            -3.23438
                  83             2.63386            0.486197            -3.25024
                  84             2.66559            0.458227            -3.26523
                  85             2.69733            0.429795            -3.27932
                  86             2.72906            0.400931             -3.2925
                  87             2.76079            0.371662            -3.30476
                  88             2.79253             0.34202            -3.31609
                  89             2.82426            0.312033            -3.32646
                  90             2.85599            0.281733            -3.33589
                  91             2.88773            0.251148            -3.34434
                  92             2.91946            0.220311            -3.35182
                  93             2.95119            0.189251            -3.35832
                  94             2.98293            0.158001            -3.36383
                  95             3.01466            0.126592            -3.36835
                  96             3.04639            0.095056            -3.37187
                  97             3.07813           0.0634239            -3.37438
                  98             3.10986           0.0317279            -3.37589
                  99             3.14159                   0            -3.37639
