            Interval               Theta              Radial            Vertical
                   0                   0                   0             3.06322
                   0                   0                   0             3.06322
                   1           0.0317333           0.0317279             3.06271
                   2           0.0634665           0.0634239              3.0612
                   3           0.0951998            0.095056             3.05869
                   4            0.126933            0.126592             3.05517
                   5            0.158666            0.158001             3.05066
                   6              0.1904            0.189251             3.04515
                   7            0.222133            0.220311             3.03865
                   8            0.253866            0.251148             3.03117
                   9            0.285599            0.281733             3.02271
                  10            0.317333            0.312033             3.01329
                  11            0.349066             0.34202             3.00291
                  12            0.380799            0.371662             2.99158
                  13            0.412532            0.400931             2.97932
                  14            0.444266            0.429795             2.96614
                  15            0.475999            0.458227             2.95205
                  16            0.507732            0.486197             2.93707
                  17            0.539465            0.513677              2.9212
                  18            0.571199            0.540641             2.90447
                  19            0.602932             0.56706             2.88689
                  20            0.634665            0.592908             2.86849
                  21            0.666398            0.618159             2.84927
                  22            0.698132            0.642788             2.82926
                  23            0.729865            0.666769             2.80848
                  24            0.761598            0.690079             2.78695
                  25            0.793331            0.712694             2.76469
                  26            0.825065            0.734592             2.74173
                  27            0.856798             0.75575             2.71808
                  28            0.888531            0.776146             2.69377
                  29            0.920265            0.795762             2.66883
                  30            0.951998            0.814576             2.64327
                  31            0.983731             0.83257             2.61714
                  32             1.01546            0.849725             2.59044
                  33              1.0472            0.866025             2.56322
                  34             1.07893            0.881453             2.53549
                  35             1.11066            0.895994             2.50728
                  36              1.1424            0.909632             2.47863
                  37             1.17413            0.922354             2.44956
                  38             1.20586            0.934148              2.4201
                  39              1.2376            0.945001             2.39028
                  40             1.26933            0.954902             2.36014
                  41             1.30106            0.963842             2.32969
                  42              1.3328            0.971812             2.29898
                  43             1.36453            0.978802             2.26802
                  44             1.39626            0.984808             2.23686
                  45               1.428            0.989821             2.20553
                  46             1.45973            0.993838             2.17405
                  47             1.49146            0.996855             2.14247
                  48              1.5232            0.998867              2.1108
                  49             1.55493            0.999874             2.07908
                  50             1.58666            0.999874             2.04735
                  51              1.6184            0.998867             2.01563
                  52             1.65013            0.996855             1.98397
                  53             1.68186            0.993838             1.95238
                  54              1.7136            0.989821              1.9209
                  55             1.74533            0.984808             1.88957
                  56             1.77706            0.978802             1.85841
                  57              1.8088            0.971812             1.82746
                  58             1.84053            0.963842             1.79674
                  59             1.87226            0.954902              1.7663
                  60               1.904            0.945001             1.73615
                  61             1.93573            0.934148             1.70633
                  62             1.96746            0.922354             1.67687
                  63              1.9992            0.909632              1.6478
                  64             2.03093            0.895994             1.61915
                  65             2.06266            0.881453             1.59095
                  66              2.0944            0.866025             1.56322
                  67             2.12613            0.849725             1.53599
                  68             2.15786             0.83257              1.5093
                  69             2.18959            0.814576             1.48316
                  70             2.22133            0.795762             1.45761
                  71             2.25306            0.776146             1.43266
                  72             2.28479             0.75575             1.40836
                  73             2.31653            0.734592             1.38471
                  74             2.34826            0.712694             1.36174
                  75             2.37999            0.690079             1.33948
                  76             2.41173            0.666769             1.31795
                  77             2.44346            0.642788             1.29717
                  78             2.47519            0.618159             1.27716
                  79             2.50693            0.592908             1.25795
                  80             2.53866             0.56706             1.23954
                  81             2.57039            0.540641             1.22196
                  82             2.60213            0.513677             1.20523
                  83             2.63386            0.486197             1.18937
                  84             2.66559            0.458227             1.17438
                  85             2.69733            0.429795             1.16029
                  86             2.72906            0.400931             1.14711
                  87             2.76079            0.371662             1.13485
                  88             2.79253             0.34202             1.12352
                  89             2.82426            0.312033             1.11315
                  90             2.85599            0.281733             1.10372
                  91             2.88773            0.251148             1.09527
                  92             2.91946            0.220311             1.08779
                  93             2.95119            0.189251             1.08129
                  94             2.98293            0.158001             1.07578
                  95             3.01466            0.126592             1.07126
                  96             3.04639            0.095056             1.06774
                  97             3.07813           0.0634239             1.06523
                  98             3.10986           0.0317279             1.06372
                  99             3.14159                   0             1.06322
