            Interval               Theta              Radial            Vertical
                   0                   0                   0             3.64098
                   0                   0                   0             3.64098
                   1           0.0317333           0.0317279             3.64048
                   2           0.0634665           0.0634239             3.63897
                   3           0.0951998            0.095056             3.63646
                   4            0.126933            0.126592             3.63294
                   5            0.158666            0.158001             3.62842
                   6              0.1904            0.189251             3.62291
                   7            0.222133            0.220311             3.61641
                   8            0.253866            0.251148             3.60893
                   9            0.285599            0.281733             3.60048
                  10            0.317333            0.312033             3.59106
                  11            0.349066             0.34202             3.58068
                  12            0.380799            0.371662             3.56935
                  13            0.412532            0.400931             3.55709
                  14            0.444266            0.429795             3.54391
                  15            0.475999            0.458227             3.52982
                  16            0.507732            0.486197             3.51483
                  17            0.539465            0.513677             3.49897
                  18            0.571199            0.540641             3.48224
                  19            0.602932             0.56706             3.46466
                  20            0.634665            0.592908             3.44625
                  21            0.666398            0.618159             3.42704
                  22            0.698132            0.642788             3.40703
                  23            0.729865            0.666769             3.38625
                  24            0.761598            0.690079             3.36472
                  25            0.793331            0.712694             3.34246
                  26            0.825065            0.734592             3.31949
                  27            0.856798             0.75575             3.29585
                  28            0.888531            0.776146             3.27154
                  29            0.920265            0.795762             3.24659
                  30            0.951998            0.814576             3.22104
                  31            0.983731             0.83257              3.1949
                  32             1.01546            0.849725             3.16821
                  33              1.0472            0.866025             3.14098
                  34             1.07893            0.881453             3.11326
                  35             1.11066            0.895994             3.08505
                  36              1.1424            0.909632              3.0564
                  37             1.17413            0.922354             3.02733
                  38             1.20586            0.934148             2.99787
                  39              1.2376            0.945001             2.96805
                  40             1.26933            0.954902              2.9379
                  41             1.30106            0.963842             2.90746
                  42              1.3328            0.971812             2.87674
                  43             1.36453            0.978802             2.84579
                  44             1.39626            0.984808             2.81463
                  45               1.428            0.989821              2.7833
                  46             1.45973            0.993838             2.75182
                  47             1.49146            0.996855             2.72023
                  48              1.5232            0.998867             2.68857
                  49             1.55493            0.999874             2.65685
                  50             1.58666            0.999874             2.62512
                  51              1.6184            0.998867              2.5934
                  52             1.65013            0.996855             2.56173
                  53             1.68186            0.993838             2.53015
                  54              1.7136            0.989821             2.49867
                  55             1.74533            0.984808             2.46734
                  56             1.77706            0.978802             2.43618
                  57              1.8088            0.971812             2.40523
                  58             1.84053            0.963842             2.37451
                  59             1.87226            0.954902             2.34406
                  60               1.904            0.945001             2.31392
                  61             1.93573            0.934148              2.2841
                  62             1.96746            0.922354             2.25464
                  63              1.9992            0.909632             2.22557
                  64             2.03093            0.895994             2.19692
                  65             2.06266            0.881453             2.16871
                  66              2.0944            0.866025             2.14098
                  67             2.12613            0.849725             2.11376
                  68             2.15786             0.83257             2.08706
                  69             2.18959            0.814576             2.06093
                  70             2.22133            0.795762             2.03537
                  71             2.25306            0.776146             2.01043
                  72             2.28479             0.75575             1.98612
                  73             2.31653            0.734592             1.96248
                  74             2.34826            0.712694             1.93951
                  75             2.37999            0.690079             1.91725
                  76             2.41173            0.666769             1.89572
                  77             2.44346            0.642788             1.87494
                  78             2.47519            0.618159             1.85493
                  79             2.50693            0.592908             1.83571
                  80             2.53866             0.56706             1.81731
                  81             2.57039            0.540641             1.79973
                  82             2.60213            0.513677               1.783
                  83             2.63386            0.486197             1.76714
                  84             2.66559            0.458227             1.75215
                  85             2.69733            0.429795             1.73806
                  86             2.72906            0.400931             1.72488
                  87             2.76079            0.371662             1.71262
                  88             2.79253             0.34202             1.70129
                  89             2.82426            0.312033             1.69091
                  90             2.85599            0.281733             1.68149
                  91             2.88773            0.251148             1.67304
                  92             2.91946            0.220311             1.66555
                  93             2.95119            0.189251             1.65906
                  94             2.98293            0.158001             1.65355
                  95             3.01466            0.126592             1.64903
                  96             3.04639            0.095056             1.64551
                  97             3.07813           0.0634239               1.643
                  98             3.10986           0.0317279             1.64149
                  99             3.14159                   0             1.64098
