            Interval               Theta              Radial            Vertical
                   0                   0                   0             3.09699
                   0                   0                   0             3.09699
                   1           0.0317333           0.0317279             3.09649
                   2           0.0634665           0.0634239             3.09498
                   3           0.0951998            0.095056             3.09246
                   4            0.126933            0.126592             3.08895
                   5            0.158666            0.158001             3.08443
                   6              0.1904            0.189251             3.07892
                   7            0.222133            0.220311             3.07242
                   8            0.253866            0.251148             3.06494
                   9            0.285599            0.281733             3.05648
                  10            0.317333            0.312033             3.04706
                  11            0.349066             0.34202             3.03668
                  12            0.380799            0.371662             3.02536
                  13            0.412532            0.400931              3.0131
                  14            0.444266            0.429795             2.99992
                  15            0.475999            0.458227             2.98583
                  16            0.507732            0.486197             2.97084
                  17            0.539465            0.513677             2.95497
                  18            0.571199            0.540641             2.93824
                  19            0.602932             0.56706             2.92067
                  20            0.634665            0.592908             2.90226
                  21            0.666398            0.618159             2.88304
                  22            0.698132            0.642788             2.86304
                  23            0.729865            0.666769             2.84226
                  24            0.761598            0.690079             2.82072
                  25            0.793331            0.712694             2.79847
                  26            0.825065            0.734592              2.7755
                  27            0.856798             0.75575             2.75185
                  28            0.888531            0.776146             2.72754
                  29            0.920265            0.795762              2.7026
                  30            0.951998            0.814576             2.67705
                  31            0.983731             0.83257             2.65091
                  32             1.01546            0.849725             2.62422
                  33              1.0472            0.866025             2.59699
                  34             1.07893            0.881453             2.56926
                  35             1.11066            0.895994             2.54106
                  36              1.1424            0.909632             2.51241
                  37             1.17413            0.922354             2.48334
                  38             1.20586            0.934148             2.45388
                  39              1.2376            0.945001             2.42406
                  40             1.26933            0.954902             2.39391
                  41             1.30106            0.963842             2.36346
                  42              1.3328            0.971812             2.33275
                  43             1.36453            0.978802              2.3018
                  44             1.39626            0.984808             2.27064
                  45               1.428            0.989821             2.23931
                  46             1.45973            0.993838             2.20783
                  47             1.49146            0.996855             2.17624
                  48              1.5232            0.998867             2.14457
                  49             1.55493            0.999874             2.11286
                  50             1.58666            0.999874             2.08112
                  51              1.6184            0.998867             2.04941
                  52             1.65013            0.996855             2.01774
                  53             1.68186            0.993838             1.98615
                  54              1.7136            0.989821             1.95468
                  55             1.74533            0.984808             1.92334
                  56             1.77706            0.978802             1.89218
                  57              1.8088            0.971812             1.86123
                  58             1.84053            0.963842             1.83052
                  59             1.87226            0.954902             1.80007
                  60               1.904            0.945001             1.76992
                  61             1.93573            0.934148              1.7401
                  62             1.96746            0.922354             1.71065
                  63              1.9992            0.909632             1.68158
                  64             2.03093            0.895994             1.65292
                  65             2.06266            0.881453             1.62472
                  66              2.0944            0.866025             1.59699
                  67             2.12613            0.849725             1.56977
                  68             2.15786             0.83257             1.54307
                  69             2.18959            0.814576             1.51693
                  70             2.22133            0.795762             1.49138
                  71             2.25306            0.776146             1.46644
                  72             2.28479             0.75575             1.44213
                  73             2.31653            0.734592             1.41848
                  74             2.34826            0.712694             1.39552
                  75             2.37999            0.690079             1.37326
                  76             2.41173            0.666769             1.35173
                  77             2.44346            0.642788             1.33095
                  78             2.47519            0.618159             1.31094
                  79             2.50693            0.592908             1.29172
                  80             2.53866             0.56706             1.27331
                  81             2.57039            0.540641             1.25574
                  82             2.60213            0.513677             1.23901
                  83             2.63386            0.486197             1.22314
                  84             2.66559            0.458227             1.20816
                  85             2.69733            0.429795             1.19406
                  86             2.72906            0.400931             1.18088
                  87             2.76079            0.371662             1.16862
                  88             2.79253             0.34202              1.1573
                  89             2.82426            0.312033             1.14692
                  90             2.85599            0.281733              1.1375
                  91             2.88773            0.251148             1.12904
                  92             2.91946            0.220311             1.12156
                  93             2.95119            0.189251             1.11506
                  94             2.98293            0.158001             1.10955
                  95             3.01466            0.126592             1.10504
                  96             3.04639            0.095056             1.10152
                  97             3.07813           0.0634239               1.099
                  98             3.10986           0.0317279             1.09749
                  99             3.14159                   0             1.09699
