            Interval               Theta              Radial            Vertical
                   0                   0                   0             2.98424
                   0                   0                   0             2.98424
                   1           0.0317333           0.0317279             2.98374
                   2           0.0634665           0.0634239             2.98223
                   3           0.0951998            0.095056             2.97972
                   4            0.126933            0.126592              2.9762
                   5            0.158666            0.158001             2.97168
                   6              0.1904            0.189251             2.96617
                   7            0.222133            0.220311             2.95967
                   8            0.253866            0.251148             2.95219
                   9            0.285599            0.281733             2.94374
                  10            0.317333            0.312033             2.93431
                  11            0.349066             0.34202             2.92394
                  12            0.380799            0.371662             2.91261
                  13            0.412532            0.400931             2.90035
                  14            0.444266            0.429795             2.88717
                  15            0.475999            0.458227             2.87308
                  16            0.507732            0.486197             2.85809
                  17            0.539465            0.513677             2.84223
                  18            0.571199            0.540641              2.8255
                  19            0.602932             0.56706             2.80792
                  20            0.634665            0.592908             2.78951
                  21            0.666398            0.618159              2.7703
                  22            0.698132            0.642788             2.75029
                  23            0.729865            0.666769             2.72951
                  24            0.761598            0.690079             2.70798
                  25            0.793331            0.712694             2.68572
                  26            0.825065            0.734592             2.66275
                  27            0.856798             0.75575              2.6391
                  28            0.888531            0.776146              2.6148
                  29            0.920265            0.795762             2.58985
                  30            0.951998            0.814576              2.5643
                  31            0.983731             0.83257             2.53816
                  32             1.01546            0.849725             2.51147
                  33              1.0472            0.866025             2.48424
                  34             1.07893            0.881453             2.45651
                  35             1.11066            0.895994             2.42831
                  36              1.1424            0.909632             2.39966
                  37             1.17413            0.922354             2.37059
                  38             1.20586            0.934148             2.34113
                  39              1.2376            0.945001             2.31131
                  40             1.26933            0.954902             2.28116
                  41             1.30106            0.963842             2.25072
                  42              1.3328            0.971812                2.22
                  43             1.36453            0.978802             2.18905
                  44             1.39626            0.984808             2.15789
                  45               1.428            0.989821             2.12656
                  46             1.45973            0.993838             2.09508
                  47             1.49146            0.996855             2.06349
                  48              1.5232            0.998867             2.03183
                  49             1.55493            0.999874             2.00011
                  50             1.58666            0.999874             1.96838
                  51              1.6184            0.998867             1.93666
                  52             1.65013            0.996855             1.90499
                  53             1.68186            0.993838             1.87341
                  54              1.7136            0.989821             1.84193
                  55             1.74533            0.984808              1.8106
                  56             1.77706            0.978802             1.77944
                  57              1.8088            0.971812             1.74848
                  58             1.84053            0.963842             1.71777
                  59             1.87226            0.954902             1.68732
                  60               1.904            0.945001             1.65718
                  61             1.93573            0.934148             1.62736
                  62             1.96746            0.922354              1.5979
                  63              1.9992            0.909632             1.56883
                  64             2.03093            0.895994             1.54018
                  65             2.06266            0.881453             1.51197
                  66              2.0944            0.866025             1.48424
                  67             2.12613            0.849725             1.45702
                  68             2.15786             0.83257             1.43032
                  69             2.18959            0.814576             1.40419
                  70             2.22133            0.795762             1.37863
                  71             2.25306            0.776146             1.35369
                  72             2.28479             0.75575             1.32938
                  73             2.31653            0.734592             1.30573
                  74             2.34826            0.712694             1.28277
                  75             2.37999            0.690079             1.26051
                  76             2.41173            0.666769             1.23898
                  77             2.44346            0.642788              1.2182
                  78             2.47519            0.618159             1.19819
                  79             2.50693            0.592908             1.17897
                  80             2.53866             0.56706             1.16057
                  81             2.57039            0.540641             1.14299
                  82             2.60213            0.513677             1.12626
                  83             2.63386            0.486197             1.11039
                  84             2.66559            0.458227             1.09541
                  85             2.69733            0.429795             1.08132
                  86             2.72906            0.400931             1.06814
                  87             2.76079            0.371662             1.05588
                  88             2.79253             0.34202             1.04455
                  89             2.82426            0.312033             1.03417
                  90             2.85599            0.281733             1.02475
                  91             2.88773            0.251148              1.0163
                  92             2.91946            0.220311             1.00881
                  93             2.95119            0.189251             1.00232
                  94             2.98293            0.158001            0.996805
                  95             3.01466            0.126592            0.992289
                  96             3.04639            0.095056            0.988772
                  97             3.07813           0.0634239            0.986257
                  98             3.10986           0.0317279            0.984747
                  99             3.14159                   0            0.984244
