            Interval               Theta              Radial            Vertical
                   0                   0                   0            -3.10991
                   0                   0                   0            -3.10991
                   1           0.0317333           0.0317279            -3.11041
                   2           0.0634665           0.0634239            -3.11192
                   3           0.0951998            0.095056            -3.11444
                   4            0.126933            0.126592            -3.11795
                   5            0.158666            0.158001            -3.12247
                   6              0.1904            0.189251            -3.12798
                   7            0.222133            0.220311            -3.13448
                   8            0.253866            0.251148            -3.14196
                   9            0.285599            0.281733            -3.15042
                  10            0.317333            0.312033            -3.15984
                  11            0.349066             0.34202            -3.17022
                  12            0.380799            0.371662            -3.18154
                  13            0.412532            0.400931             -3.1938
                  14            0.444266            0.429795            -3.20698
                  15            0.475999            0.458227            -3.22107
                  16            0.507732            0.486197            -3.23606
                  17            0.539465            0.513677            -3.25193
                  18            0.571199            0.540641            -3.26866
                  19            0.602932             0.56706            -3.28623
                  20            0.634665            0.592908            -3.30464
                  21            0.666398            0.618159            -3.32386
                  22            0.698132            0.642788            -3.34386
                  23            0.729865            0.666769            -3.36464
                  24            0.761598            0.690079            -3.38618
                  25            0.793331            0.712694            -3.40843
                  26            0.825065            0.734592             -3.4314
                  27            0.856798             0.75575            -3.45505
                  28            0.888531            0.776146            -3.47936
                  29            0.920265            0.795762             -3.5043
                  30            0.951998            0.814576            -3.52985
                  31            0.983731             0.83257            -3.55599
                  32             1.01546            0.849725            -3.58268
                  33              1.0472            0.866025            -3.60991
                  34             1.07893            0.881453            -3.63764
                  35             1.11066            0.895994            -3.66584
                  36              1.1424            0.909632            -3.69449
                  37             1.17413            0.922354            -3.72356
                  38             1.20586            0.934148            -3.75302
                  39              1.2376            0.945001            -3.78284
                  40             1.26933            0.954902            -3.81299
                  41             1.30106            0.963842            -3.84344
                  42              1.3328            0.971812            -3.87415
                  43             1.36453            0.978802             -3.9051
                  44             1.39626            0.984808            -3.93626
                  45               1.428            0.989821            -3.96759
                  46             1.45973            0.993838            -3.99907
                  47             1.49146            0.996855            -4.03066
                  48              1.5232            0.998867            -4.06233
                  49             1.55493            0.999874            -4.09404
                  50             1.58666            0.999874            -4.12578
                  51              1.6184            0.998867            -4.15749
                  52             1.65013            0.996855            -4.18916
                  53             1.68186            0.993838            -4.22075
                  54              1.7136            0.989821            -4.25222
                  55             1.74533            0.984808            -4.28356
                  56             1.77706            0.978802            -4.31472
                  57              1.8088            0.971812            -4.34567
                  58             1.84053            0.963842            -4.37638
                  59             1.87226            0.954902            -4.40683
                  60               1.904            0.945001            -4.43698
                  61             1.93573            0.934148             -4.4668
                  62             1.96746            0.922354            -4.49625
                  63              1.9992            0.909632            -4.52532
                  64             2.03093            0.895994            -4.55398
                  65             2.06266            0.881453            -4.58218
                  66              2.0944            0.866025            -4.60991
                  67             2.12613            0.849725            -4.63713
                  68             2.15786             0.83257            -4.66383
                  69             2.18959            0.814576            -4.68997
                  70             2.22133            0.795762            -4.71552
                  71             2.25306            0.776146            -4.74046
                  72             2.28479             0.75575            -4.76477
                  73             2.31653            0.734592            -4.78842
                  74             2.34826            0.712694            -4.81138
                  75             2.37999            0.690079            -4.83364
                  76             2.41173            0.666769            -4.85517
                  77             2.44346            0.642788            -4.87595
                  78             2.47519            0.618159            -4.89596
                  79             2.50693            0.592908            -4.91518
                  80             2.53866             0.56706            -4.93359
                  81             2.57039            0.540641            -4.95116
                  82             2.60213            0.513677            -4.96789
                  83             2.63386            0.486197            -4.98376
                  84             2.66559            0.458227            -4.99874
                  85             2.69733            0.429795            -5.01284
                  86             2.72906            0.400931            -5.02602
                  87             2.76079            0.371662            -5.03828
                  88             2.79253             0.34202             -5.0496
                  89             2.82426            0.312033            -5.05998
                  90             2.85599            0.281733             -5.0694
                  91             2.88773            0.251148            -5.07786
                  92             2.91946            0.220311            -5.08534
                  93             2.95119            0.189251            -5.09184
                  94             2.98293            0.158001            -5.09735
                  95             3.01466            0.126592            -5.10186
                  96             3.04639            0.095056            -5.10538
                  97             3.07813           0.0634239             -5.1079
                  98             3.10986           0.0317279            -5.10941
                  99             3.14159                   0            -5.10991
