            Interval               Theta              Radial            Vertical
                   0                   0                   0             3.06842
                   0                   0                   0             3.06842
                   1           0.0317333           0.0317279             3.06792
                   2           0.0634665           0.0634239             3.06641
                   3           0.0951998            0.095056              3.0639
                   4            0.126933            0.126592             3.06038
                   5            0.158666            0.158001             3.05586
                   6              0.1904            0.189251             3.05035
                   7            0.222133            0.220311             3.04385
                   8            0.253866            0.251148             3.03637
                   9            0.285599            0.281733             3.02792
                  10            0.317333            0.312033              3.0185
                  11            0.349066             0.34202             3.00812
                  12            0.380799            0.371662             2.99679
                  13            0.412532            0.400931             2.98453
                  14            0.444266            0.429795             2.97135
                  15            0.475999            0.458227             2.95726
                  16            0.507732            0.486197             2.94227
                  17            0.539465            0.513677             2.92641
                  18            0.571199            0.540641             2.90968
                  19            0.602932             0.56706              2.8921
                  20            0.634665            0.592908             2.87369
                  21            0.666398            0.618159             2.85448
                  22            0.698132            0.642788             2.83447
                  23            0.729865            0.666769             2.81369
                  24            0.761598            0.690079             2.79216
                  25            0.793331            0.712694              2.7699
                  26            0.825065            0.734592             2.74693
                  27            0.856798             0.75575             2.72329
                  28            0.888531            0.776146             2.69898
                  29            0.920265            0.795762             2.67403
                  30            0.951998            0.814576             2.64848
                  31            0.983731             0.83257             2.62234
                  32             1.01546            0.849725             2.59565
                  33              1.0472            0.866025             2.56842
                  34             1.07893            0.881453              2.5407
                  35             1.11066            0.895994             2.51249
                  36              1.1424            0.909632             2.48384
                  37             1.17413            0.922354             2.45477
                  38             1.20586            0.934148             2.42531
                  39              1.2376            0.945001             2.39549
                  40             1.26933            0.954902             2.36535
                  41             1.30106            0.963842              2.3349
                  42              1.3328            0.971812             2.30418
                  43             1.36453            0.978802             2.27323
                  44             1.39626            0.984808             2.24207
                  45               1.428            0.989821             2.21074
                  46             1.45973            0.993838             2.17926
                  47             1.49146            0.996855             2.14767
                  48              1.5232            0.998867             2.11601
                  49             1.55493            0.999874             2.08429
                  50             1.58666            0.999874             2.05256
                  51              1.6184            0.998867             2.02084
                  52             1.65013            0.996855             1.98917
                  53             1.68186            0.993838             1.95759
                  54              1.7136            0.989821             1.92611
                  55             1.74533            0.984808             1.89478
                  56             1.77706            0.978802             1.86362
                  57              1.8088            0.971812             1.83267
                  58             1.84053            0.963842             1.80195
                  59             1.87226            0.954902              1.7715
                  60               1.904            0.945001             1.74136
                  61             1.93573            0.934148             1.71154
                  62             1.96746            0.922354             1.68208
                  63              1.9992            0.909632             1.65301
                  64             2.03093            0.895994             1.62436
                  65             2.06266            0.881453             1.59615
                  66              2.0944            0.866025             1.56842
                  67             2.12613            0.849725              1.5412
                  68             2.15786             0.83257              1.5145
                  69             2.18959            0.814576             1.48837
                  70             2.22133            0.795762             1.46282
                  71             2.25306            0.776146             1.43787
                  72             2.28479             0.75575             1.41356
                  73             2.31653            0.734592             1.38992
                  74             2.34826            0.712694             1.36695
                  75             2.37999            0.690079             1.34469
                  76             2.41173            0.666769             1.32316
                  77             2.44346            0.642788             1.30238
                  78             2.47519            0.618159             1.28237
                  79             2.50693            0.592908             1.26315
                  80             2.53866             0.56706             1.24475
                  81             2.57039            0.540641             1.22717
                  82             2.60213            0.513677             1.21044
                  83             2.63386            0.486197             1.19458
                  84             2.66559            0.458227             1.17959
                  85             2.69733            0.429795              1.1655
                  86             2.72906            0.400931             1.15232
                  87             2.76079            0.371662             1.14006
                  88             2.79253             0.34202             1.12873
                  89             2.82426            0.312033             1.11835
                  90             2.85599            0.281733             1.10893
                  91             2.88773            0.251148             1.10048
                  92             2.91946            0.220311             1.09299
                  93             2.95119            0.189251              1.0865
                  94             2.98293            0.158001             1.08099
                  95             3.01466            0.126592             1.07647
                  96             3.04639            0.095056             1.07295
                  97             3.07813           0.0634239             1.07044
                  98             3.10986           0.0317279             1.06893
                  99             3.14159                   0             1.06842
